EntityID,TemporalPropertyID,TimeStamp,StateID
8,40,45,23
8,40,46,23
8,40,47,23
8,40,48,23
8,40,49,23
8,40,50,23
8,40,51,23
8,40,52,23
8,40,53,23
8,40,54,23
8,40,55,23
8,40,56,23
8,40,57,23
8,40,58,23
8,40,59,23
8,40,60,23
8,40,61,23
8,40,62,23
8,40,63,23
8,40,64,23
8,40,65,23
8,40,66,23
8,40,67,23
6,41,28,29
6,41,29,29
6,41,30,29
6,41,31,29
6,41,33,25
6,41,34,25
6,41,35,25
6,41,36,25
6,41,37,25
6,41,38,25
6,41,39,25
6,41,40,25
6,41,41,25
6,41,42,25
6,41,43,25
6,41,44,25
6,41,45,25
6,41,46,25
6,41,47,25
6,41,48,25
6,41,49,25
6,41,50,25
6,41,51,25
6,41,52,24
6,41,53,24
6,41,54,24
6,41,55,24
6,41,56,24
6,41,57,24
6,41,58,24
6,41,59,24
6,41,60,24
6,41,61,24
6,41,62,24
6,41,63,24
6,41,64,24
6,41,65,24
6,41,66,24
7,41,16,24
7,41,17,24
7,41,18,24
7,41,19,24
7,41,20,24
7,41,21,24
7,41,22,24
7,41,23,24
7,41,24,24
7,41,25,24
7,41,26,24
7,41,27,24
7,41,28,27
7,41,29,27
7,41,30,27
7,41,31,27
7,41,32,27
7,41,33,27
7,41,34,27
7,41,35,27
7,41,36,27
7,41,37,27
7,41,38,27
7,41,39,27
7,41,40,27
7,41,41,26
7,41,42,26
7,41,43,26
7,41,44,26
7,41,45,26
7,41,46,26
7,41,47,26
7,41,48,26
7,41,49,26
7,41,50,26
7,41,51,26
7,41,52,26
7,41,53,26
7,41,54,26
7,41,55,26
7,41,56,26
7,41,57,26
7,41,58,26
7,41,59,26
7,41,60,26
7,41,61,25
7,41,62,25
7,41,63,25
7,41,64,25
7,41,65,25
7,41,66,25
7,41,67,25
8,41,23,28
8,41,24,28
8,41,25,28
8,41,26,28
8,41,27,28
8,41,28,28
8,41,29,28
8,41,30,28
8,41,31,28
8,41,32,28
8,41,33,28
8,41,34,28
8,41,35,28
8,41,36,28
8,41,37,28
8,41,38,28
8,41,39,28
8,41,40,28
8,41,41,28
8,41,42,28
8,41,43,28
8,41,44,28
8,41,45,28
8,41,46,28
8,41,47,28
8,41,48,28
8,41,49,28
8,41,50,28
8,41,51,28
8,41,52,28
8,41,53,28
8,41,54,28
8,41,55,28
8,41,56,28
8,41,57,28
8,41,58,28
8,41,59,28
8,41,60,28
8,41,61,28
8,41,62,28
8,41,63,28
8,41,64,28
8,41,65,28
8,41,66,28
8,41,67,28
6,42,9,34
6,42,10,34
6,42,11,35
6,42,12,35
6,42,13,35
6,42,14,35
6,42,15,35
6,42,16,35
6,42,17,35
6,42,18,35
6,42,19,35
6,42,20,35
6,42,21,35
6,42,22,35
6,42,23,35
6,42,24,34
6,42,25,34
6,42,26,34
6,42,27,34
6,42,28,34
6,42,29,34
6,42,30,34
6,42,31,34
6,42,32,31
6,42,33,33
6,42,34,33
6,42,35,33
6,42,36,33
6,42,37,33
6,42,38,33
6,42,39,33
6,42,40,33
6,42,41,33
6,42,42,33
6,42,43,33
6,42,44,31
6,42,45,31
6,42,46,31
6,42,47,31
6,42,48,31
6,42,49,31
6,42,50,31
6,42,51,31
6,42,52,30
6,42,53,30
6,42,54,30
6,42,55,30
6,42,56,33
6,42,57,33
6,42,58,33
6,42,59,33
6,42,60,33
6,42,61,33
6,42,62,33
6,42,63,33
6,42,64,33
6,42,65,33
6,42,66,33
6,42,67,31
7,42,12,34
7,42,13,34
7,42,14,34
7,42,15,34
7,42,16,34
7,42,17,34
7,42,18,34
7,42,19,34
7,42,20,34
7,42,21,34
7,42,22,34
7,42,23,34
7,42,24,34
7,42,25,34
7,42,26,34
7,42,27,34
7,42,28,35
7,42,29,35
7,42,30,35
7,42,31,35
7,42,32,35
7,42,33,35
7,42,34,35
7,42,35,34
7,42,36,34
7,42,37,34
7,42,38,34
7,42,39,34
7,42,40,34
7,42,41,33
7,42,42,33
7,42,43,33
7,42,44,33
7,42,45,33
7,42,46,33
7,42,47,33
7,42,48,33
7,42,49,33
7,42,50,33
7,42,51,33
7,42,52,33
7,42,53,33
7,42,54,33
7,42,55,33
7,42,56,33
7,42,57,33
7,42,58,33
7,42,59,33
7,42,60,33
7,42,61,32
7,42,62,32
7,42,63,32
7,42,64,32
7,42,65,32
7,42,66,32
7,42,67,32
8,42,23,30
8,42,24,30
8,42,25,30
8,42,26,30
8,42,27,30
8,42,28,30
8,42,29,30
8,42,30,30
8,42,31,30
8,42,32,30
8,42,33,30
8,42,34,30
8,42,35,30
8,42,36,30
8,42,37,30
8,42,38,30
8,42,39,30
8,42,40,30
8,42,41,30
8,42,42,30
8,42,43,30
8,42,44,30
8,42,45,30
8,42,46,30
8,42,47,30
8,42,48,30
8,42,49,30
8,42,50,30
8,42,51,30
8,42,52,30
8,42,53,30
8,42,54,30
8,42,55,30
8,42,56,30
8,42,57,30
8,42,58,30
8,42,59,30
8,42,60,30
8,42,61,30
8,42,62,30
8,42,63,30
8,42,64,30
8,42,65,30
6,43,3,36
6,43,4,36
6,43,5,36
6,43,6,36
6,43,7,36
6,43,8,36
6,43,9,41
6,43,10,41
6,43,11,41
6,43,12,41
6,43,13,41
6,43,14,41
6,43,15,41
6,43,16,40
6,43,17,40
6,43,18,40
6,43,19,40
6,43,20,41
6,43,21,41
6,43,22,41
6,43,23,41
6,43,24,40
6,43,25,40
6,43,26,40
6,43,27,40
6,43,28,40
6,43,29,40
6,43,30,40
6,43,31,40
6,43,32,40
6,43,33,36
6,43,34,36
6,43,35,36
6,43,36,36
6,43,37,36
6,43,38,36
6,43,39,36
6,43,40,36
6,43,41,36
6,43,42,36
6,43,43,36
6,43,52,40
6,43,53,40
6,43,54,40
6,43,55,40
6,43,56,39
6,43,57,39
6,43,58,39
6,43,59,39
6,43,60,39
6,43,61,39
6,43,62,39
6,43,63,39
6,43,64,39
6,43,65,39
6,43,66,39
6,43,67,41
7,43,12,36
7,43,13,36
7,43,14,36
7,43,15,36
7,43,16,36
7,43,17,36
7,43,18,36
7,43,19,36
7,43,20,36
7,43,21,36
7,43,22,36
7,43,23,36
7,43,24,36
7,43,25,36
7,43,26,36
7,43,27,36
7,43,28,38
7,43,29,38
7,43,30,38
7,43,31,38
7,43,32,38
7,43,33,38
7,43,34,38
7,43,35,38
7,43,36,38
7,43,37,38
7,43,38,38
7,43,39,38
7,43,40,38
7,43,41,40
7,43,42,40
7,43,43,40
7,43,44,40
7,43,45,40
7,43,46,40
7,43,47,40
7,43,48,40
7,43,49,40
7,43,50,40
7,43,51,40
7,43,52,40
7,43,53,39
7,43,54,39
7,43,55,39
7,43,56,39
7,43,57,39
7,43,58,39
7,43,59,39
7,43,60,39
7,43,61,39
7,43,62,39
7,43,63,39
7,43,64,39
7,43,65,39
7,43,66,39
7,43,67,39
5,44,6,43
5,44,7,43
5,44,8,43
5,44,9,45
5,44,10,45
5,44,11,45
5,44,12,45
5,44,13,45
5,44,14,45
5,44,15,45
5,44,16,45
5,44,17,45
5,44,18,45
5,44,19,45
5,44,20,45
5,44,21,45
5,44,22,45
5,44,23,43
5,44,24,43
5,44,25,43
5,44,26,43
5,44,27,43
5,44,28,43
5,44,29,43
5,44,30,43
5,44,31,43
5,44,32,43
5,44,33,43
5,44,34,43
5,44,35,43
5,44,36,43
5,44,37,43
5,44,38,43
5,44,39,43
5,44,40,43
5,44,41,44
5,44,42,44
5,44,43,44
5,44,44,44
5,44,45,44
5,44,46,44
5,44,47,44
5,44,48,44
5,44,49,44
5,44,50,42
5,44,51,42
5,44,52,42
5,44,53,42
5,44,54,42
5,44,55,42
5,44,56,42
5,44,57,42
5,44,58,42
5,44,59,42
5,44,60,42
5,44,61,42
5,44,62,42
5,44,63,42
5,44,64,42
5,44,65,43
5,44,66,43
5,44,67,43
6,44,3,42
6,44,4,42
6,44,5,42
6,44,6,42
6,44,7,42
6,44,8,42
6,44,9,43
6,44,10,43
6,44,11,43
6,44,12,43
6,44,13,43
6,44,14,43
6,44,15,43
6,44,16,45
6,44,17,45
6,44,18,45
6,44,19,45
6,44,20,47
6,44,21,47
6,44,22,47
6,44,23,47
6,44,24,45
6,44,25,45
6,44,26,45
6,44,27,45
6,44,28,45
6,44,29,45
6,44,30,45
6,44,31,45
6,44,32,43
6,44,33,44
6,44,34,44
6,44,35,44
6,44,36,44
6,44,37,44
6,44,38,44
6,44,39,44
6,44,40,44
6,44,41,44
6,44,42,44
6,44,43,44
6,44,44,47
6,44,45,47
6,44,46,47
6,44,47,47
6,44,48,47
6,44,49,47
6,44,50,47
6,44,51,47
6,44,56,45
6,44,57,45
6,44,58,45
6,44,59,45
6,44,60,45
6,44,61,45
6,44,62,45
6,44,63,45
6,44,64,45
6,44,65,45
6,44,66,45
6,44,67,45
7,44,12,42
7,44,13,44
7,44,14,44
7,44,15,44
7,44,16,44
7,44,17,44
7,44,18,44
7,44,19,44
7,44,20,44
7,44,21,44
7,44,22,44
7,44,23,44
7,44,24,44
7,44,25,44
7,44,26,44
7,44,27,44
7,44,28,45
7,44,29,45
7,44,30,45
7,44,31,45
7,44,32,45
7,44,33,45
7,44,34,45
7,44,35,45
7,44,36,45
7,44,37,45
7,44,38,45
7,44,39,45
7,44,40,45
7,44,41,47
7,44,42,47
7,44,43,47
7,44,44,47
7,44,45,47
7,44,46,47
7,44,47,47
7,44,48,47
7,44,49,47
7,44,50,47
7,44,51,47
7,44,52,47
7,44,53,46
7,44,54,46
7,44,55,46
7,44,56,46
7,44,57,46
7,44,58,46
7,44,59,46
7,44,60,46
7,44,61,47
7,44,62,47
7,44,63,47
7,44,64,47
7,44,65,47
7,44,66,47
7,44,67,47
5,55,0,52
6,55,0,48
7,55,0,48
