EntityID,TemporalPropertyID,TimeStamp,StateID
8.0,41.0,47.0,25.0
8.0,41.0,48.0,25.0
8.0,41.0,49.0,25.0
8.0,41.0,50.0,25.0
8.0,41.0,51.0,25.0
8.0,41.0,52.0,25.0
8.0,41.0,53.0,25.0
8.0,41.0,54.0,25.0
8.0,41.0,55.0,25.0
8.0,41.0,56.0,25.0
8.0,41.0,57.0,25.0
8.0,41.0,58.0,25.0
8.0,41.0,59.0,25.0
8.0,41.0,60.0,25.0
8.0,41.0,61.0,25.0
8.0,41.0,62.0,25.0
8.0,41.0,63.0,25.0
8.0,41.0,64.0,25.0
8.0,41.0,65.0,25.0
8.0,41.0,66.0,25.0
8.0,41.0,67.0,25.0
6.0,42.0,9.0,32.0
6.0,42.0,10.0,32.0
6.0,42.0,11.0,33.0
6.0,42.0,12.0,33.0
6.0,42.0,13.0,33.0
6.0,42.0,14.0,33.0
6.0,42.0,15.0,33.0
6.0,42.0,16.0,33.0
6.0,42.0,17.0,33.0
6.0,42.0,18.0,33.0
6.0,42.0,19.0,33.0
6.0,42.0,20.0,33.0
6.0,42.0,21.0,33.0
6.0,42.0,22.0,33.0
6.0,42.0,23.0,33.0
6.0,42.0,24.0,32.0
6.0,42.0,25.0,32.0
6.0,42.0,26.0,32.0
6.0,42.0,27.0,32.0
6.0,42.0,28.0,32.0
6.0,42.0,29.0,32.0
6.0,42.0,30.0,32.0
6.0,42.0,31.0,32.0
6.0,42.0,32.0,29.0
6.0,42.0,33.0,31.0
6.0,42.0,34.0,31.0
6.0,42.0,35.0,31.0
6.0,42.0,36.0,31.0
6.0,42.0,37.0,31.0
6.0,42.0,38.0,31.0
6.0,42.0,39.0,31.0
6.0,42.0,40.0,31.0
6.0,42.0,41.0,31.0
6.0,42.0,42.0,31.0
6.0,42.0,43.0,31.0
6.0,42.0,44.0,29.0
6.0,42.0,45.0,29.0
6.0,42.0,46.0,29.0
6.0,42.0,47.0,29.0
6.0,42.0,48.0,29.0
6.0,42.0,49.0,29.0
6.0,42.0,50.0,29.0
6.0,42.0,51.0,29.0
6.0,42.0,52.0,28.0
6.0,42.0,53.0,28.0
6.0,42.0,54.0,28.0
6.0,42.0,55.0,28.0
6.0,42.0,56.0,31.0
6.0,42.0,57.0,31.0
6.0,42.0,58.0,31.0
6.0,42.0,59.0,31.0
6.0,42.0,60.0,31.0
6.0,42.0,61.0,31.0
6.0,42.0,62.0,31.0
6.0,42.0,63.0,31.0
6.0,42.0,64.0,31.0
6.0,42.0,65.0,31.0
6.0,42.0,66.0,31.0
6.0,42.0,67.0,29.0
7.0,42.0,12.0,32.0
7.0,42.0,13.0,32.0
7.0,42.0,14.0,32.0
7.0,42.0,15.0,32.0
7.0,42.0,16.0,32.0
7.0,42.0,17.0,32.0
7.0,42.0,18.0,32.0
7.0,42.0,19.0,32.0
7.0,42.0,20.0,32.0
7.0,42.0,21.0,32.0
7.0,42.0,22.0,32.0
7.0,42.0,23.0,32.0
7.0,42.0,24.0,32.0
7.0,42.0,25.0,32.0
7.0,42.0,26.0,32.0
7.0,42.0,27.0,32.0
7.0,42.0,28.0,33.0
7.0,42.0,29.0,33.0
7.0,42.0,30.0,33.0
7.0,42.0,31.0,33.0
7.0,42.0,32.0,33.0
7.0,42.0,33.0,33.0
7.0,42.0,34.0,33.0
7.0,42.0,35.0,32.0
7.0,42.0,36.0,32.0
7.0,42.0,37.0,32.0
7.0,42.0,38.0,32.0
7.0,42.0,39.0,32.0
7.0,42.0,40.0,32.0
7.0,42.0,41.0,31.0
7.0,42.0,42.0,31.0
7.0,42.0,43.0,31.0
7.0,42.0,44.0,31.0
7.0,42.0,45.0,31.0
7.0,42.0,46.0,31.0
7.0,42.0,47.0,31.0
7.0,42.0,48.0,31.0
7.0,42.0,49.0,31.0
7.0,42.0,50.0,31.0
7.0,42.0,51.0,31.0
7.0,42.0,52.0,31.0
7.0,42.0,53.0,31.0
7.0,42.0,54.0,31.0
7.0,42.0,55.0,31.0
7.0,42.0,56.0,31.0
7.0,42.0,57.0,31.0
7.0,42.0,58.0,31.0
7.0,42.0,59.0,31.0
7.0,42.0,60.0,31.0
7.0,42.0,61.0,30.0
7.0,42.0,62.0,30.0
7.0,42.0,63.0,30.0
7.0,42.0,64.0,30.0
7.0,42.0,65.0,30.0
7.0,42.0,66.0,30.0
7.0,42.0,67.0,30.0
8.0,42.0,23.0,28.0
8.0,42.0,24.0,28.0
8.0,42.0,25.0,28.0
8.0,42.0,26.0,28.0
8.0,42.0,27.0,28.0
8.0,42.0,28.0,28.0
8.0,42.0,29.0,28.0
8.0,42.0,30.0,28.0
8.0,42.0,31.0,28.0
8.0,42.0,32.0,28.0
8.0,42.0,33.0,28.0
8.0,42.0,34.0,28.0
8.0,42.0,35.0,28.0
8.0,42.0,36.0,28.0
8.0,42.0,37.0,28.0
8.0,42.0,38.0,28.0
8.0,42.0,39.0,28.0
8.0,42.0,40.0,28.0
8.0,42.0,41.0,28.0
8.0,42.0,42.0,28.0
8.0,42.0,43.0,28.0
8.0,42.0,44.0,28.0
8.0,42.0,45.0,28.0
8.0,42.0,46.0,28.0
8.0,42.0,47.0,28.0
8.0,42.0,48.0,28.0
8.0,42.0,49.0,28.0
8.0,42.0,50.0,28.0
8.0,42.0,51.0,28.0
8.0,42.0,52.0,28.0
8.0,42.0,53.0,28.0
8.0,42.0,54.0,28.0
8.0,42.0,55.0,28.0
8.0,42.0,56.0,28.0
8.0,42.0,57.0,28.0
8.0,42.0,58.0,28.0
8.0,42.0,59.0,28.0
8.0,42.0,60.0,28.0
8.0,42.0,61.0,28.0
8.0,42.0,62.0,28.0
8.0,42.0,63.0,28.0
8.0,42.0,64.0,28.0
8.0,42.0,65.0,28.0
6.0,43.0,3.0,34.0
6.0,43.0,4.0,34.0
6.0,43.0,5.0,34.0
6.0,43.0,6.0,34.0
6.0,43.0,7.0,34.0
6.0,43.0,8.0,34.0
6.0,43.0,9.0,39.0
6.0,43.0,10.0,39.0
6.0,43.0,11.0,39.0
6.0,43.0,12.0,39.0
6.0,43.0,13.0,39.0
6.0,43.0,14.0,39.0
6.0,43.0,15.0,39.0
6.0,43.0,16.0,38.0
6.0,43.0,17.0,38.0
6.0,43.0,18.0,38.0
6.0,43.0,19.0,38.0
6.0,43.0,20.0,39.0
6.0,43.0,21.0,39.0
6.0,43.0,22.0,39.0
6.0,43.0,23.0,39.0
6.0,43.0,24.0,38.0
6.0,43.0,25.0,38.0
6.0,43.0,26.0,38.0
6.0,43.0,27.0,38.0
6.0,43.0,28.0,38.0
6.0,43.0,29.0,38.0
6.0,43.0,30.0,38.0
6.0,43.0,31.0,38.0
6.0,43.0,32.0,38.0
6.0,43.0,33.0,34.0
6.0,43.0,34.0,34.0
6.0,43.0,35.0,34.0
6.0,43.0,36.0,34.0
6.0,43.0,37.0,34.0
6.0,43.0,38.0,34.0
6.0,43.0,39.0,34.0
6.0,43.0,40.0,34.0
6.0,43.0,41.0,34.0
6.0,43.0,42.0,34.0
6.0,43.0,43.0,34.0
6.0,43.0,52.0,38.0
6.0,43.0,53.0,38.0
6.0,43.0,54.0,38.0
6.0,43.0,55.0,38.0
6.0,43.0,56.0,37.0
6.0,43.0,57.0,37.0
6.0,43.0,58.0,37.0
6.0,43.0,59.0,37.0
6.0,43.0,60.0,37.0
6.0,43.0,61.0,37.0
6.0,43.0,62.0,37.0
6.0,43.0,63.0,37.0
6.0,43.0,64.0,37.0
6.0,43.0,65.0,37.0
6.0,43.0,66.0,37.0
6.0,43.0,67.0,39.0
7.0,43.0,12.0,34.0
7.0,43.0,13.0,34.0
7.0,43.0,14.0,34.0
7.0,43.0,15.0,34.0
7.0,43.0,16.0,34.0
7.0,43.0,17.0,34.0
7.0,43.0,18.0,34.0
7.0,43.0,19.0,34.0
7.0,43.0,20.0,34.0
7.0,43.0,21.0,34.0
7.0,43.0,22.0,34.0
7.0,43.0,23.0,34.0
7.0,43.0,24.0,34.0
7.0,43.0,25.0,34.0
7.0,43.0,26.0,34.0
7.0,43.0,27.0,34.0
7.0,43.0,28.0,36.0
7.0,43.0,29.0,36.0
7.0,43.0,30.0,36.0
7.0,43.0,31.0,36.0
7.0,43.0,32.0,36.0
7.0,43.0,33.0,36.0
7.0,43.0,34.0,36.0
7.0,43.0,35.0,36.0
7.0,43.0,36.0,36.0
7.0,43.0,37.0,36.0
7.0,43.0,38.0,36.0
7.0,43.0,39.0,36.0
7.0,43.0,40.0,36.0
7.0,43.0,41.0,38.0
7.0,43.0,42.0,38.0
7.0,43.0,43.0,38.0
7.0,43.0,44.0,38.0
7.0,43.0,45.0,38.0
7.0,43.0,46.0,38.0
7.0,43.0,47.0,38.0
7.0,43.0,48.0,38.0
7.0,43.0,49.0,38.0
7.0,43.0,50.0,38.0
7.0,43.0,51.0,38.0
7.0,43.0,52.0,38.0
7.0,43.0,53.0,37.0
7.0,43.0,54.0,37.0
7.0,43.0,55.0,37.0
7.0,43.0,56.0,37.0
7.0,43.0,57.0,37.0
7.0,43.0,58.0,37.0
7.0,43.0,59.0,37.0
7.0,43.0,60.0,37.0
7.0,43.0,61.0,37.0
7.0,43.0,62.0,37.0
7.0,43.0,63.0,37.0
7.0,43.0,64.0,37.0
7.0,43.0,65.0,37.0
7.0,43.0,66.0,37.0
7.0,43.0,67.0,37.0
6.0,44.0,3.0,40.0
6.0,44.0,4.0,40.0
6.0,44.0,5.0,40.0
6.0,44.0,6.0,40.0
6.0,44.0,7.0,40.0
6.0,44.0,8.0,40.0
6.0,44.0,9.0,40.0
6.0,44.0,10.0,40.0
6.0,44.0,11.0,40.0
6.0,44.0,12.0,40.0
6.0,44.0,13.0,40.0
6.0,44.0,14.0,40.0
6.0,44.0,15.0,40.0
6.0,44.0,16.0,42.0
6.0,44.0,17.0,42.0
6.0,44.0,18.0,42.0
6.0,44.0,19.0,42.0
6.0,44.0,20.0,44.0
6.0,44.0,21.0,44.0
6.0,44.0,22.0,44.0
6.0,44.0,23.0,44.0
6.0,44.0,24.0,42.0
6.0,44.0,25.0,42.0
6.0,44.0,26.0,42.0
6.0,44.0,27.0,42.0
6.0,44.0,28.0,42.0
6.0,44.0,29.0,42.0
6.0,44.0,30.0,42.0
6.0,44.0,31.0,42.0
6.0,44.0,32.0,40.0
6.0,44.0,33.0,41.0
6.0,44.0,34.0,41.0
6.0,44.0,35.0,41.0
6.0,44.0,36.0,41.0
6.0,44.0,37.0,41.0
6.0,44.0,38.0,41.0
6.0,44.0,39.0,41.0
6.0,44.0,40.0,41.0
6.0,44.0,41.0,41.0
6.0,44.0,42.0,41.0
6.0,44.0,43.0,41.0
6.0,44.0,44.0,45.0
6.0,44.0,45.0,45.0
6.0,44.0,46.0,45.0
6.0,44.0,47.0,45.0
6.0,44.0,48.0,45.0
6.0,44.0,49.0,45.0
6.0,44.0,50.0,45.0
6.0,44.0,51.0,45.0
6.0,44.0,56.0,42.0
6.0,44.0,57.0,42.0
6.0,44.0,58.0,42.0
6.0,44.0,59.0,42.0
6.0,44.0,60.0,42.0
6.0,44.0,61.0,42.0
6.0,44.0,62.0,42.0
6.0,44.0,63.0,42.0
6.0,44.0,64.0,42.0
6.0,44.0,65.0,42.0
6.0,44.0,66.0,42.0
6.0,44.0,67.0,42.0
7.0,44.0,12.0,40.0
7.0,44.0,13.0,41.0
7.0,44.0,14.0,41.0
7.0,44.0,15.0,41.0
7.0,44.0,16.0,41.0
7.0,44.0,17.0,41.0
7.0,44.0,18.0,41.0
7.0,44.0,19.0,41.0
7.0,44.0,20.0,41.0
7.0,44.0,21.0,41.0
7.0,44.0,22.0,41.0
7.0,44.0,23.0,41.0
7.0,44.0,24.0,41.0
7.0,44.0,25.0,41.0
7.0,44.0,26.0,41.0
7.0,44.0,27.0,41.0
7.0,44.0,28.0,42.0
7.0,44.0,29.0,42.0
7.0,44.0,30.0,42.0
7.0,44.0,31.0,42.0
7.0,44.0,32.0,42.0
7.0,44.0,33.0,42.0
7.0,44.0,34.0,42.0
7.0,44.0,35.0,43.0
7.0,44.0,36.0,43.0
7.0,44.0,37.0,43.0
7.0,44.0,38.0,43.0
7.0,44.0,39.0,43.0
7.0,44.0,40.0,43.0
7.0,44.0,41.0,45.0
7.0,44.0,42.0,45.0
7.0,44.0,43.0,45.0
7.0,44.0,44.0,45.0
7.0,44.0,45.0,45.0
7.0,44.0,46.0,45.0
7.0,44.0,47.0,45.0
7.0,44.0,48.0,45.0
7.0,44.0,49.0,45.0
7.0,44.0,50.0,45.0
7.0,44.0,51.0,45.0
7.0,44.0,52.0,45.0
7.0,44.0,53.0,44.0
7.0,44.0,54.0,44.0
7.0,44.0,55.0,44.0
7.0,44.0,56.0,44.0
7.0,44.0,57.0,44.0
7.0,44.0,58.0,44.0
7.0,44.0,59.0,44.0
7.0,44.0,60.0,44.0
7.0,44.0,61.0,44.0
7.0,44.0,62.0,44.0
7.0,44.0,63.0,44.0
7.0,44.0,64.0,44.0
7.0,44.0,65.0,44.0
7.0,44.0,66.0,44.0
7.0,44.0,67.0,44.0
6.0,55.0,0.0,46.0
7.0,55.0,0.0,46.0
